Y,D,X,date,ID,observed,D_simulated
FALSE,3,13,2019-05-29,1657,2019-07-12,1
FALSE,2,14,2019-05-29,1658,2019-07-22,4
FALSE,3,13,2019-05-29,1659,2019-07-19,1
FALSE,1,3,2019-05-29,1660,2019-07-16,2
FALSE,3,14,2019-05-29,1661,2019-07-16,4
FALSE,2,10,2019-06-02,1663,2019-07-16,3
FALSE,4,14,2019-06-02,1664,2019-07-16,4
FALSE,4,13,2019-06-02,1665,2019-07-16,1
FALSE,1,13,2019-06-02,1666,2019-07-16,1
FALSE,2,14,2019-06-02,1667,2019-07-16,4
FALSE,4,15,2019-06-02,1668,2019-07-16,4
FALSE,2,13,2019-06-02,1670,2019-07-16,4
FALSE,3,5,2019-06-02,1671,2019-07-16,3
FALSE,3,9,2019-06-02,1672,2019-07-16,4
FALSE,2,10,2019-06-02,1673,2019-07-16,4
FALSE,3,10,2019-06-02,1674,2019-07-16,4
FALSE,2,9,2019-06-02,1676,2019-07-16,1
FALSE,2,13,2019-06-02,1679,2019-07-16,1
FALSE,2,13,2019-06-02,1681,2019-07-18,3
FALSE,2,13,2019-06-02,1682,2019-07-18,2
FALSE,2,2,2019-06-02,1685,2019-07-16,3
FALSE,4,13,2019-06-02,1686,2019-07-18,3
FALSE,3,12,2019-06-03,1688,2019-07-18,4
FALSE,2,11,2019-06-10,1689,2019-07-24,4
FALSE,3,5,2019-06-10,1691,2019-07-25,1
FALSE,4,2,2019-06-10,1692,2019-07-24,4
FALSE,3,16,2019-06-10,1693,2019-07-24,1
FALSE,2,13,2019-06-10,1694,2019-07-25,3
FALSE,1,13,2019-06-10,1696,2019-07-24,4
FALSE,3,2,2019-06-10,1697,2019-07-31,4
FALSE,2,13,2019-06-10,1698,2019-07-25,3
FALSE,3,13,2019-06-10,1699,2019-07-24,3
FALSE,2,14,2019-06-10,1702,2019-07-31,4
FALSE,4,15,2019-06-10,1703,2019-07-24,3
FALSE,4,13,2019-06-10,1704,2019-07-24,2
FALSE,3,14,2019-06-10,1705,2019-07-24,3
FALSE,3,13,2019-06-10,1707,2019-07-25,3
TRUE,2,13,2019-06-10,1708,2019-09-05,3
TRUE,4,14,2019-06-10,1709,2019-07-24,4
FALSE,3,5,2019-06-10,1711,2019-07-25,4
TRUE,2,13,2019-06-11,1714,2019-07-31,3
FALSE,4,14,2019-06-11,1715,2019-09-12,4
FALSE,4,5,2019-06-11,1716,2019-07-25,2
FALSE,2,13,2019-06-11,1717,2019-07-25,2
FALSE,2,13,2019-06-11,1718,2019-10-07,3
FALSE,3,13,2019-06-11,1720,2019-07-29,3
FALSE,3,13,2019-06-11,1721,2019-07-26,4
FALSE,2,9,2019-06-11,1722,2019-07-29,3
FALSE,4,13,2019-06-11,1723,2019-07-29,2
FALSE,3,10,2019-06-11,1724,2019-10-07,4
FALSE,4,13,2019-06-11,1725,2019-07-26,1
FALSE,2,1,2019-06-11,1726,2019-07-26,3
FALSE,3,5,2019-06-11,1728,2019-08-28,3
FALSE,2,5,2019-06-11,1729,2019-07-26,4
FALSE,3,5,2019-06-11,1730,2019-07-25,4
FALSE,4,5,2019-06-11,1731,2019-07-29,3
FALSE,3,5,2019-06-11,1732,2019-07-29,3
FALSE,2,5,2019-06-11,1733,2019-07-26,2
FALSE,2,13,2019-06-11,1734,2019-07-25,4
FALSE,2,5,2019-06-11,1735,2019-07-29,3
FALSE,2,5,2019-06-11,1736,2019-07-29,3
FALSE,2,14,2019-06-11,1737,2019-07-29,3
FALSE,2,14,2019-06-11,1738,2019-07-25,3
FALSE,2,10,2019-06-11,1739,2019-07-26,4
FALSE,3,13,2019-06-11,1740,2019-07-25,1
FALSE,3,13,2019-06-11,1743,2019-07-25,3
FALSE,1,9,2019-06-11,1744,2019-07-26,1
FALSE,3,13,2019-06-11,1745,2019-07-29,3
FALSE,3,13,2019-06-11,1746,2019-07-25,3
FALSE,3,12,2019-06-11,1748,2019-07-25,1
FALSE,3,12,2019-06-11,1749,2019-07-25,2
FALSE,2,13,2019-06-11,1750,2019-07-25,4
FALSE,3,1,2019-06-12,1755,2019-07-29,1
FALSE,2,5,2019-06-12,1756,2019-07-29,3
FALSE,1,14,2019-06-12,1757,2019-07-29,2
FALSE,2,5,2019-06-12,1758,2019-07-29,4
FALSE,3,5,2019-06-12,1761,2019-07-29,3
FALSE,3,15,2019-06-12,1762,2019-07-29,3
FALSE,4,13,2019-06-12,1763,2019-07-29,3
FALSE,2,5,2019-06-12,1765,2019-07-29,3
FALSE,3,16,2019-06-12,1766,2019-10-07,3
FALSE,4,5,2019-06-12,1767,2019-07-29,4
FALSE,2,14,2019-06-12,1768,2019-07-29,2
FALSE,3,5,2019-06-12,1769,2019-07-29,2
FALSE,4,16,2019-06-12,1770,2019-10-07,3
FALSE,4,14,2019-06-12,1771,2019-07-29,4
FALSE,3,13,2019-06-12,1772,2019-07-29,2
FALSE,3,14,2019-06-12,1773,2019-09-06,4
FALSE,4,5,2019-06-12,1774,2019-07-29,1
FALSE,1,5,2019-06-12,1775,2019-07-29,3
FALSE,4,16,2019-06-12,1776,2019-07-29,1
TRUE,1,13,2019-06-12,1777,2019-07-29,3
FALSE,2,5,2019-06-12,1778,2019-07-29,1
FALSE,2,5,2019-06-12,1779,2019-07-30,3
FALSE,2,9,2019-06-12,1780,2019-07-30,3
FALSE,3,5,2019-06-12,1781,2019-07-30,1
FALSE,4,14,2019-06-12,1782,2019-10-07,3
FALSE,1,14,2019-06-12,1784,2019-10-07,3
FALSE,3,14,2019-06-16,1785,2019-07-31,4
TRUE,3,10,2019-06-16,1786,2019-07-30,4
FALSE,1,14,2019-06-16,1787,2019-07-31,3
TRUE,1,14,2019-06-16,1788,2019-07-30,4
FALSE,4,14,2019-06-16,1789,2019-07-30,4
FALSE,3,16,2019-06-16,1790,2019-07-31,4
FALSE,4,16,2019-06-16,1791,2019-07-30,4
FALSE,1,12,2019-06-16,1794,2019-07-30,4
FALSE,3,13,2019-06-16,1795,2019-07-30,3
FALSE,3,13,2019-06-16,1796,2019-07-31,3
FALSE,2,10,2019-06-16,1797,2019-07-31,2
FALSE,2,9,2019-06-16,1800,2019-07-31,4
FALSE,1,5,2019-06-16,1801,2019-07-30,2
FALSE,4,5,2019-06-16,1805,2019-07-30,3
FALSE,1,9,2019-06-16,1807,2019-07-31,2
FALSE,3,5,2019-06-16,1809,2019-07-30,3
FALSE,4,12,2019-06-16,1810,2019-07-31,4
FALSE,3,6,2019-06-16,1811,2019-07-31,2
FALSE,1,13,2019-06-16,1812,2019-07-31,3
FALSE,2,13,2019-06-16,1813,2019-07-30,4
FALSE,1,14,2019-06-16,1814,2019-08-22,4
FALSE,2,10,2019-06-16,1816,2019-07-31,3
FALSE,1,14,2019-06-16,1818,2019-07-30,4
FALSE,3,13,2019-06-16,1819,2019-07-30,3
FALSE,2,13,2019-06-16,1820,2019-10-07,3
FALSE,4,13,2019-06-16,1821,2019-07-30,3
FALSE,4,12,2019-06-16,1822,2019-07-31,2
FALSE,4,15,2019-06-17,1825,2019-07-31,2
FALSE,1,14,2019-06-17,1826,2019-07-31,4
FALSE,3,13,2019-06-17,1827,2019-07-31,3
FALSE,3,15,2019-06-17,1828,2019-10-07,3
FALSE,4,10,2019-06-17,1830,2019-07-31,3
FALSE,3,16,2019-06-17,1832,2019-07-31,4
FALSE,3,5,2019-06-17,1833,2019-07-31,4
FALSE,3,13,2019-06-17,1834,2019-07-31,4
FALSE,3,13,2019-06-17,1835,2019-07-31,4
FALSE,2,7,2019-06-17,1836,2019-07-31,3
FALSE,3,5,2019-06-17,1837,2019-07-31,3
FALSE,2,13,2019-06-17,1838,2019-12-02,3
FALSE,3,15,2019-06-17,1839,2019-07-31,3
FALSE,1,5,2019-06-17,1841,2019-07-31,4
FALSE,3,13,2019-06-17,1842,2019-07-31,3
FALSE,1,5,2019-06-17,1843,2019-07-31,3
FALSE,1,7,2019-06-17,1845,2019-07-31,2
FALSE,3,6,2019-06-17,1846,2019-07-31,1
FALSE,3,13,2019-06-17,1847,2019-07-31,2
FALSE,3,13,2019-06-17,1848,2019-07-31,3
FALSE,1,9,2019-06-17,1849,2019-09-10,3
FALSE,1,5,2019-06-17,1851,2019-07-31,3
FALSE,4,9,2019-06-17,1852,2019-07-31,2
FALSE,3,13,2019-06-17,1854,2019-07-31,4
FALSE,4,14,2019-06-18,1855,2019-08-01,4
FALSE,3,13,2019-06-18,1856,2019-08-01,4
FALSE,3,15,2019-06-18,1857,2019-08-06,1
FALSE,3,5,2019-06-18,1858,2019-08-01,2
FALSE,3,2,2019-06-18,1859,2019-08-01,3
FALSE,3,5,2019-06-18,1860,2019-08-01,2
FALSE,3,2,2019-06-18,1862,2019-08-01,1
FALSE,2,10,2019-06-18,1863,2019-08-01,3
FALSE,3,13,2019-06-17,1864,2019-07-31,2
FALSE,2,13,2019-06-17,1865,2019-07-31,1
FALSE,1,12,2019-06-17,1866,2019-07-31,3
FALSE,1,14,2019-06-17,1867,2019-12-02,4
FALSE,4,13,2019-06-18,1868,2019-08-01,2
FALSE,3,10,2019-06-18,1869,2019-08-01,3
FALSE,2,13,2019-06-18,1870,2019-08-01,2
FALSE,4,9,2019-06-18,1871,2019-08-01,4
FALSE,2,13,2019-06-18,1872,2019-08-01,3
FALSE,1,5,2019-06-18,1874,2019-08-01,3
FALSE,2,5,2019-06-18,1875,2019-08-01,3
FALSE,4,16,2019-06-18,1876,2019-08-01,3
FALSE,1,5,2019-06-18,1877,2019-08-01,3
FALSE,1,14,2019-06-18,1878,2019-08-01,1
FALSE,2,13,2019-06-18,1879,2019-08-01,4
FALSE,4,9,2019-06-18,1880,2019-08-01,4
FALSE,3,15,2019-06-18,1881,2019-08-06,3
FALSE,2,13,2019-06-18,1883,2019-09-13,3
FALSE,3,5,2019-06-18,1885,2019-08-01,1
FALSE,4,13,2019-06-18,1887,2019-09-20,3
FALSE,4,9,2019-06-18,1889,2019-08-06,3
FALSE,4,1,2019-06-18,1890,2019-08-06,2
FALSE,3,5,2019-06-18,1892,2019-08-06,2
TRUE,4,10,2019-06-18,1893,2019-08-06,4
FALSE,1,14,2019-06-18,1894,2019-08-06,4
FALSE,3,13,2019-06-18,1895,2019-10-07,3
FALSE,1,15,2019-06-19,1897,2019-10-07,3
FALSE,3,14,2019-06-19,1898,2019-08-06,2
FALSE,4,16,2019-06-19,1899,2019-10-07,3
FALSE,3,10,2019-06-19,1900,2019-08-06,2
FALSE,3,12,2019-06-19,1901,2019-08-06,3
FALSE,1,12,2019-06-19,1902,2019-08-06,4
FALSE,4,15,2019-06-19,1904,2019-08-22,2
FALSE,4,9,2019-06-19,1905,2019-09-13,3
FALSE,1,5,2019-06-19,1906,2019-08-06,3
FALSE,1,9,2019-06-19,1907,2019-10-07,3
FALSE,3,9,2019-06-19,1909,2019-08-06,2
FALSE,4,9,2019-06-19,1911,2019-08-07,4
FALSE,4,9,2019-06-19,1913,2019-08-07,3
FALSE,1,9,2019-06-19,1914,2019-08-07,3
FALSE,3,15,2019-06-19,1916,2019-10-07,3
FALSE,4,9,2019-06-19,1917,2019-08-07,4
TRUE,4,9,2019-06-19,1918,2019-08-07,1
FALSE,2,15,2019-06-19,1919,2019-09-25,3
FALSE,2,13,2019-06-19,1920,2019-08-06,3
FALSE,4,5,2019-06-19,1921,2019-08-06,3
FALSE,4,13,2019-06-19,1923,2019-08-06,2
FALSE,4,13,2019-06-19,1924,2019-08-30,3
FALSE,2,5,2019-06-19,1925,2019-08-06,3
FALSE,3,5,2019-06-19,1926,2019-08-30,1
FALSE,3,10,2019-06-23,1927,2019-08-20,4
FALSE,4,16,2019-06-23,1930,2019-08-19,2
FALSE,3,16,2019-06-23,1932,2019-08-07,4
FALSE,1,14,2019-06-23,1934,2019-08-06,2
FALSE,4,5,2019-06-23,1935,2019-08-07,3
FALSE,4,13,2019-06-23,1936,2019-08-20,3
FALSE,2,13,2019-06-23,1942,2019-08-06,3
FALSE,1,2,2019-06-23,1944,2019-08-07,2
TRUE,3,13,2019-06-23,1946,2019-08-06,3
FALSE,3,13,2019-06-23,1947,2019-08-07,3
FALSE,3,13,2019-06-23,1949,2019-08-19,1
FALSE,2,13,2019-06-23,1950,2019-08-19,3
FALSE,3,14,2019-06-23,1953,2019-08-20,4
TRUE,4,13,2019-06-23,1954,2019-08-19,1
FALSE,3,14,2019-06-23,1956,2019-08-06,4
FALSE,4,9,2019-06-23,1957,2019-08-06,1
FALSE,3,15,2019-06-23,1959,2019-08-07,4
FALSE,2,13,2019-06-23,1960,2019-08-07,2
FALSE,3,5,2019-06-23,1963,2019-08-19,3
FALSE,2,5,2019-06-23,1965,2019-08-19,4
FALSE,3,13,2019-06-23,1968,2019-08-07,3
FALSE,4,5,2019-06-23,1969,2019-08-07,4
FALSE,4,13,2019-06-23,1970,2019-08-07,3
FALSE,2,13,2019-06-23,1971,2019-08-20,4
FALSE,1,13,2019-06-23,1972,2019-08-20,3
FALSE,3,13,2019-06-23,1973,2019-08-20,2
FALSE,3,14,2019-06-23,1974,2019-08-20,4
TRUE,3,14,2019-06-23,1976,2019-10-07,3
FALSE,3,10,2019-06-23,1979,2019-08-20,4
FALSE,4,13,2019-06-23,1981,2019-09-13,3
FALSE,3,14,2019-06-23,1982,2019-08-19,2
FALSE,3,13,2019-06-23,1983,2019-08-19,3
FALSE,1,14,2019-06-23,1985,2019-10-07,4
FALSE,3,13,2019-06-23,1986,2019-08-06,4
FALSE,4,14,2019-06-23,1988,2019-08-07,3
FALSE,1,15,2019-06-23,1989,2019-08-07,2
FALSE,1,5,2019-06-23,1990,2019-10-07,1
FALSE,2,11,2019-06-23,1991,2019-12-10,2
FALSE,3,13,2019-06-23,1992,2019-10-07,3
FALSE,1,12,2019-06-24,1993,2019-08-07,4
FALSE,4,15,2019-06-24,1995,2019-09-11,3
FALSE,3,12,2019-06-24,1997,2019-09-06,3
FALSE,3,10,2019-06-24,1999,2019-08-30,3
FALSE,3,13,2019-06-24,2000,2019-08-21,3
FALSE,1,13,2019-06-24,2001,2019-08-08,4
FALSE,3,15,2019-06-24,2002,2019-08-07,2
FALSE,4,10,2019-06-24,2003,2019-10-07,2
FALSE,4,13,2019-06-24,2004,2019-08-07,3
FALSE,3,13,2019-06-24,2005,2019-08-08,2
FALSE,2,13,2019-06-24,2006,2019-08-08,1
FALSE,4,14,2019-06-24,2008,2019-08-07,4
FALSE,3,5,2019-06-24,2009,2019-08-08,3
FALSE,2,5,2019-06-24,2010,2019-08-07,3
FALSE,2,13,2019-06-24,2011,2019-08-07,2
FALSE,3,5,2019-06-24,2014,2019-08-07,3
FALSE,3,5,2019-06-24,2015,2019-08-29,2
FALSE,4,9,2019-06-24,2016,2019-09-13,2
FALSE,3,13,2019-06-24,2017,2019-08-07,3
FALSE,1,5,2019-06-24,2018,2019-08-07,3
FALSE,4,5,2019-06-24,2019,2019-08-07,3
FALSE,4,5,2019-06-24,2020,2019-08-08,3
FALSE,4,9,2019-06-23,2021,2019-08-06,1
FALSE,3,13,2019-06-24,2023,2019-08-07,3
FALSE,2,13,2019-06-24,2024,2019-08-07,3
FALSE,3,13,2019-06-24,2025,2019-08-07,3
FALSE,3,2,2019-06-24,2029,2019-08-07,4
FALSE,3,1,2019-06-25,2033,2019-08-08,2
FALSE,1,1,2019-06-25,2035,2019-08-08,2
FALSE,4,13,2019-06-25,2037,2019-08-08,4
FALSE,3,10,2019-06-25,2039,2019-10-07,3
FALSE,1,15,2019-06-25,2040,2019-10-07,4
FALSE,2,10,2019-06-25,2041,2019-10-07,2
FALSE,2,1,2019-06-25,2042,2019-08-08,1
FALSE,2,5,2019-06-25,2044,2019-08-08,3
FALSE,3,1,2019-06-25,2046,2019-08-08,4
FALSE,3,6,2019-06-25,2047,2019-10-07,4
FALSE,4,1,2019-06-25,2048,2019-08-08,1
FALSE,4,10,2019-06-25,2049,2019-09-10,4
FALSE,1,5,2019-06-25,2050,2019-08-08,3
FALSE,2,1,2019-06-25,2052,2019-08-08,2
FALSE,2,5,2019-06-25,2054,2019-08-08,2
FALSE,1,9,2019-06-25,2055,2019-10-07,4
FALSE,3,15,2019-06-26,2056,2019-08-23,3
FALSE,1,5,2019-06-26,2060,2019-10-07,3
FALSE,3,13,2019-06-26,2062,2019-08-28,3
FALSE,1,12,2019-06-26,2064,2019-09-04,1
FALSE,4,7,2019-06-26,2066,2019-10-07,3
FALSE,2,13,2019-06-26,2067,2019-10-07,2
FALSE,3,1,2019-06-26,2069,2019-09-13,3
FALSE,2,5,2019-06-26,2070,2019-10-07,3
FALSE,3,13,2019-06-26,2071,2019-10-07,2
FALSE,2,13,2019-06-26,2072,2019-10-07,3
FALSE,3,14,2019-06-26,2073,2019-10-07,4
FALSE,4,5,2019-06-26,2074,2019-09-13,3
FALSE,2,5,2019-06-26,2078,2019-08-29,3
FALSE,1,5,2019-06-26,2080,2019-08-30,3
FALSE,4,9,2019-06-26,2081,2019-09-13,3
FALSE,4,7,2019-06-26,2082,2019-08-27,1
FALSE,3,15,2019-06-26,2083,2019-10-07,4
FALSE,4,5,2019-06-26,2084,2019-10-07,3
FALSE,2,5,2019-06-26,2086,2019-10-07,4
FALSE,1,13,2019-06-26,2087,2019-10-07,2
FALSE,4,13,2019-06-26,2089,2019-08-22,3
FALSE,4,14,2019-06-26,2090,2019-10-07,2
FALSE,1,5,2019-06-26,2091,2019-10-07,4
FALSE,2,1,2019-06-26,2092,2019-08-29,4
FALSE,1,15,2019-06-26,2093,2019-08-22,4
FALSE,2,15,2019-06-26,2094,2019-09-12,3
FALSE,1,6,2019-06-26,2095,2019-08-30,4
FALSE,1,14,2019-06-26,2096,2019-09-12,3
FALSE,3,5,2019-06-26,2097,2019-09-06,3
FALSE,3,14,2019-06-26,2100,2019-09-26,4
FALSE,3,5,2019-06-26,2101,2019-09-06,1
FALSE,3,9,2019-06-26,2102,2019-08-27,1
FALSE,1,10,2019-06-26,2103,2019-08-21,3
FALSE,4,10,2019-06-26,2104,2019-08-28,2
FALSE,4,9,2019-06-26,2105,2019-09-13,1
FALSE,1,5,2019-06-26,2106,2019-09-18,3
FALSE,2,5,2019-06-26,2107,2019-10-07,3
FALSE,2,5,2019-06-26,2108,2019-08-22,3
TRUE,1,12,2019-06-26,2109,2019-10-07,3
FALSE,2,5,2019-06-26,2111,2019-08-30,2
FALSE,1,11,2019-06-26,2112,2019-09-12,3
FALSE,3,10,2019-06-30,2117,2019-09-18,2
FALSE,4,9,2019-06-30,2118,2019-10-09,3
FALSE,3,14,2019-06-30,2119,2019-10-09,4
FALSE,3,14,2019-06-30,2120,2019-08-22,3
FALSE,4,12,2019-06-30,2121,2019-10-09,4
FALSE,3,10,2019-06-30,2124,2019-09-13,3
FALSE,2,13,2019-06-30,2125,2019-08-22,3
FALSE,3,14,2019-06-30,2126,2019-08-22,2
FALSE,3,10,2019-06-30,2127,2019-08-22,4
FALSE,4,10,2019-06-30,2129,2019-09-13,4
FALSE,4,10,2019-06-30,2131,2019-08-21,2
FALSE,1,5,2019-06-30,2132,2019-08-27,2
FALSE,1,5,2019-06-30,2133,2019-08-27,3
FALSE,1,5,2019-06-30,2134,2019-08-27,3
TRUE,4,13,2019-06-30,2137,2019-10-09,3
FALSE,1,5,2019-06-30,2139,2019-10-09,3
FALSE,1,9,2019-06-30,2140,2019-08-22,3
TRUE,1,6,2019-06-30,2141,2019-10-09,2
FALSE,3,13,2019-06-30,2144,2019-09-13,3
FALSE,4,13,2019-06-30,2145,2019-08-21,3
FALSE,3,14,2019-06-30,2146,2019-08-21,2
FALSE,4,5,2019-06-30,2147,2019-08-30,3
FALSE,4,15,2019-06-30,2149,2019-09-13,4
FALSE,2,16,2019-06-30,2150,2019-10-09,3
FALSE,4,13,2019-06-30,2151,2019-10-09,2
FALSE,2,16,2019-06-30,2155,2019-08-22,2
FALSE,3,16,2019-06-30,2157,2019-08-30,1
FALSE,3,5,2019-06-30,2158,2019-09-13,2
FALSE,3,6,2019-06-30,2159,2019-10-09,2
TRUE,1,10,2019-06-30,2160,2019-10-09,4
FALSE,1,5,2019-06-30,2163,2019-10-09,1
FALSE,3,15,2019-07-01,2164,2019-08-23,4
FALSE,3,15,2019-07-01,2165,2019-10-09,4
FALSE,4,16,2019-07-01,2166,2019-10-09,3
FALSE,4,15,2019-07-01,2167,2019-09-12,4
FALSE,3,14,2019-07-01,2168,2019-10-09,2
FALSE,3,13,2019-07-01,2169,2019-09-16,4
FALSE,4,16,2019-07-01,2170,2019-10-09,4
FALSE,4,2,2019-07-01,2172,2019-10-09,3
FALSE,1,5,2019-07-01,2173,2019-11-29,3
FALSE,1,5,2019-07-01,2174,2019-10-09,3
FALSE,2,13,2019-07-01,2175,2019-08-21,3
FALSE,3,5,2019-07-01,2176,2019-08-27,3
FALSE,1,5,2019-07-01,2177,2019-11-29,1
FALSE,1,5,2019-07-01,2178,2019-10-09,3
FALSE,3,12,2019-07-01,2179,2019-10-09,4
FALSE,2,16,2019-07-01,2181,2019-09-04,3
FALSE,2,15,2019-07-01,2185,2019-10-03,2
FALSE,3,12,2019-07-01,2186,2019-10-09,4
FALSE,4,13,2019-07-01,2187,2019-09-13,4
FALSE,3,16,2019-07-01,2188,2019-08-28,1
FALSE,2,13,2019-07-01,2189,2019-09-16,4
FALSE,2,5,2019-07-01,2190,2019-09-13,4
FALSE,2,15,2019-07-01,2191,2019-08-21,3
TRUE,3,9,2019-07-01,2192,2019-11-29,4
FALSE,3,5,2019-07-01,2193,2019-10-09,4
FALSE,1,5,2019-07-01,2194,2019-10-09,4
FALSE,2,13,2019-07-01,2195,2019-10-09,2
FALSE,3,15,2019-07-01,2196,2019-10-09,1
FALSE,4,10,2019-07-01,2197,2019-10-09,2
FALSE,4,1,2019-07-01,2199,2019-09-13,1
FALSE,4,10,2019-07-01,2200,2019-08-22,4
FALSE,3,13,2019-07-01,2201,2019-10-09,3
FALSE,1,5,2019-07-01,2203,2019-08-30,3
FALSE,3,6,2019-07-01,2204,2019-10-09,2
FALSE,2,10,2019-07-01,2205,2019-10-09,3
TRUE,4,10,2019-07-01,2206,2019-11-29,1
FALSE,2,13,2019-07-02,2210,2019-10-09,3
FALSE,1,5,2019-07-02,2211,2019-10-09,3
FALSE,2,13,2019-07-02,2212,2019-11-29,3
FALSE,4,5,2019-07-02,2213,2019-08-22,2
FALSE,1,5,2019-07-02,2214,2019-08-22,3
FALSE,2,5,2019-07-02,2215,2019-08-28,1
FALSE,4,5,2019-07-02,2218,2019-08-30,3
FALSE,3,16,2019-07-02,2219,2019-08-27,3
FALSE,4,10,2019-07-02,2220,2019-10-09,2
FALSE,4,5,2019-07-02,2221,2019-10-09,4
FALSE,3,13,2019-07-02,2222,2019-08-27,4
FALSE,4,8,2019-07-02,2224,2019-10-09,3
FALSE,3,16,2019-07-02,2225,2019-09-20,3
FALSE,4,6,2019-07-02,2226,2019-09-17,3
FALSE,1,5,2019-07-02,2227,2019-10-09,3
FALSE,2,5,2019-07-02,2228,2019-09-12,2
FALSE,3,5,2019-07-02,2229,2019-08-22,2
FALSE,1,5,2019-07-02,2230,2019-08-29,3
FALSE,1,5,2019-07-02,2231,2019-10-09,2
FALSE,1,5,2019-07-02,2232,2019-10-09,3
FALSE,1,5,2019-07-02,2233,2019-10-09,3
FALSE,3,16,2019-07-02,2234,2019-11-29,1
FALSE,2,6,2019-07-02,2235,2019-10-09,4
FALSE,1,5,2019-07-02,2236,2019-08-29,3
FALSE,1,5,2019-07-02,2237,2019-08-28,3
FALSE,1,5,2019-07-02,2238,2019-10-09,4
FALSE,1,13,2019-07-02,2239,2019-08-30,4
FALSE,1,5,2019-07-02,2240,2019-10-09,3
FALSE,1,5,2019-07-02,2241,2019-08-28,1
FALSE,2,13,2019-07-02,2242,2019-10-09,1
FALSE,2,11,2019-07-02,2243,2019-10-09,1
FALSE,3,5,2019-07-02,2244,2019-10-09,3
FALSE,3,5,2019-07-02,2245,2019-09-12,1
FALSE,1,13,2019-07-02,2246,2019-09-12,3
FALSE,4,10,2019-07-02,2248,2019-08-27,3
FALSE,2,13,2019-07-02,2249,2019-10-09,1
FALSE,3,13,2019-07-02,2250,2019-08-30,3
FALSE,2,13,2019-07-02,2252,2019-10-09,4
TRUE,4,10,2019-07-02,2253,2019-10-09,4
FALSE,3,5,2019-07-03,2254,2019-10-14,4
FALSE,1,5,2019-07-03,2255,2019-10-14,3
FALSE,2,13,2019-07-03,2256,2019-09-10,4
FALSE,1,11,2019-07-03,2257,2019-09-19,3
FALSE,1,2,2019-07-03,2258,2019-08-28,3
FALSE,1,15,2019-07-03,2259,2019-08-23,3
FALSE,4,5,2019-07-03,2260,2019-10-09,4
FALSE,4,10,2019-07-03,2261,2019-10-14,3
FALSE,4,15,2019-07-03,2262,2019-08-22,4
FALSE,2,10,2019-07-03,2263,2019-10-09,2
FALSE,1,5,2019-07-03,2264,2019-10-09,4
FALSE,3,13,2019-07-03,2265,2019-08-30,3
FALSE,1,5,2019-07-03,2266,2019-10-14,3
FALSE,2,14,2019-07-03,2267,2019-10-14,4
FALSE,2,10,2019-07-03,2268,2019-08-29,2
FALSE,2,15,2019-07-03,2269,2019-08-30,3
FALSE,3,14,2019-07-03,2270,2019-09-16,4
FALSE,1,5,2019-07-03,2272,2019-08-22,3
FALSE,1,5,2019-07-03,2273,2019-10-14,3
FALSE,1,13,2019-07-03,2274,2019-08-22,3
FALSE,1,15,2019-07-03,2275,2019-08-23,3
FALSE,4,5,2019-07-03,2276,2019-10-09,2
FALSE,2,5,2019-07-03,2277,2019-09-16,3
FALSE,1,5,2019-07-03,2278,2019-10-14,3
TRUE,4,2,2019-07-03,2279,2019-10-09,1
FALSE,1,13,2019-07-03,2280,2019-10-14,3
FALSE,2,13,2019-07-03,2281,2019-09-12,3
FALSE,3,5,2019-07-03,2282,2019-08-30,4
FALSE,4,12,2019-07-03,2283,2019-11-29,2
FALSE,4,9,2019-07-03,2284,2019-10-15,2
FALSE,2,15,2019-07-03,2285,2019-08-29,4
FALSE,2,5,2019-07-03,2286,2019-08-28,3
FALSE,3,16,2019-07-03,2287,2019-10-14,3
FALSE,4,9,2019-07-03,2288,2019-08-30,2
FALSE,1,5,2019-07-03,2289,2019-09-04,4
FALSE,4,5,2019-07-03,2290,2019-11-29,3
FALSE,4,8,2019-07-03,2292,2019-10-14,4
FALSE,3,13,2019-07-03,2293,2019-10-14,4
FALSE,4,12,2019-07-03,2294,2019-08-23,4
FALSE,4,5,2019-07-03,2296,2019-10-14,1
FALSE,2,14,2019-07-03,2297,2019-10-03,3
FALSE,3,11,2019-07-03,2301,2019-11-29,4
FALSE,3,8,2019-07-03,2302,2019-10-14,3
FALSE,2,13,2019-07-03,2303,2019-08-29,3
FALSE,1,9,2019-07-02,2304,2019-08-30,1
FALSE,1,5,2019-07-03,2305,2019-08-27,1
FALSE,3,10,2019-07-03,2306,2019-09-12,3
FALSE,3,13,2019-07-03,2307,2019-10-14,4
FALSE,2,13,2019-07-03,2308,2019-10-14,3
FALSE,1,5,2019-07-03,2309,2019-10-14,3
FALSE,1,5,2019-07-03,2312,2019-09-04,1
FALSE,2,5,2019-07-03,2313,2019-11-29,4
FALSE,2,15,2019-07-03,2315,2019-10-09,4
TRUE,1,5,2019-07-03,2316,2019-10-09,2
FALSE,3,5,2019-07-03,2318,2019-08-27,3
FALSE,3,6,2019-07-03,2319,2019-09-04,4
FALSE,1,8,2019-07-03,2322,2019-10-14,1
FALSE,1,2,2019-07-03,2323,2019-09-13,1
FALSE,1,5,2019-07-03,2324,2019-11-29,3
FALSE,3,13,2019-07-03,2326,2019-11-29,3
FALSE,3,5,2019-07-03,2327,2019-10-14,1
FALSE,1,5,2019-07-03,2328,2019-10-14,1
FALSE,4,16,2019-07-07,2330,2019-08-22,3
